row_id,receiver_pseudo,sender_pseudo,dt,obu_anom,obu_risk,rsu_anom,rsu_score,trust_sender,trust_pair,fused_anom,fused_risk
0,10151,10572,1.0,0,0.0,0,0.112871979771861,0.7289088125444316,0.7950574332212437,0,0.112871979771861
1,10151,10572,1.0,0,0.0,0,0.13172791433983966,0.7289088125444316,0.7950574332212437,0,0.13172791433983966
2,10151,10572,1.0,0,0.0,0,0.09533842939534752,0.7289088125444316,0.7950574332212437,0,0.09533842939534752
3,10151,10572,1.0,0,0.0,0,0.1061243949232776,0.7289088125444316,0.7950574332212437,0,0.1061243949232776
4,10151,10572,1.0,0,0.0,0,0.089122087706605,0.7289088125444316,0.7950574332212437,0,0.089122087706605
5,10151,10572,1.0,0,0.0,0,0.016526758434058424,0.7289088125444316,0.7950574332212437,0,0.016526758434058424
6,10151,10572,1.0,0,0.0,0,0.025187058270144815,0.7289088125444316,0.7950574332212437,0,0.025187058270144815
7,10151,10572,1.0,0,0.0,0,0.13887960349949854,0.7289088125444316,0.7950574332212437,0,0.13887960349949854
8,10151,10572,1.0,0,0.0,0,0.08333034125645146,0.7289088125444316,0.7950574332212437,0,0.08333034125645146
9,10151,10572,1.0,0,0.0,0,0.12056728638300884,0.7289088125444316,0.7950574332212437,0,0.12056728638300884
10,10151,10572,1.0,0,0.0,0,0.11680373421013338,0.7289088125444316,0.7950574332212437,0,0.11680373421013338
11,10151,10572,1.0,0,0.0,0,0.13713404803245755,0.7289088125444316,0.7950574332212437,0,0.13713404803245755
12,10151,10572,1.0,0,0.0,0,0.015839891360566308,0.7289088125444316,0.7950574332212437,0,0.015839891360566308
13,10151,10572,1.0,0,0.0,0,0.030703821704851073,0.7289088125444316,0.7950574332212437,0,0.030703821704851073
14,10151,10572,1.0,0,0.0,0,0.09849985370999903,0.7289088125444316,0.7950574332212437,0,0.09849985370999903
15,10151,10572,1.0,0,0.0,0,0.08555192944565101,0.7289088125444316,0.7950574332212437,0,0.08555192944565101
16,10151,10572,1.0,0,0.0,0,0.14015805993068586,0.7289088125444316,0.7950574332212437,0,0.14015805993068586
17,10151,10572,1.0,0,0.0,0,0.1554537542307412,0.7289088125444316,0.7950574332212437,0,0.1554537542307412
18,10151,10572,1.0,0,0.0,0,0.07961800225233431,0.7289088125444316,0.7950574332212437,0,0.07961800225233431
19,10151,10572,1.0,0,0.0,0,0.014280185298791376,0.7289088125444316,0.7950574332212437,0,0.014280185298791376
20,10151,10572,1.0,0,0.0,0,0.023195227732342106,0.7289088125444316,0.7950574332212437,0,0.023195227732342106
21,10151,10572,1.0,0,0.0,0,0.09699360798051938,0.7289088125444316,0.7950574332212437,0,0.09699360798051938
22,10151,10572,1.0,0,0.0,0,0.048463621609067545,0.7289088125444316,0.7950574332212437,0,0.048463621609067545
23,10151,10572,1.0,0,0.0,0,0.06519800936552239,0.7289088125444316,0.7950574332212437,0,0.06519800936552239
24,10151,10572,1.0,0,0.0,0,0.06795570168557383,0.7289088125444316,0.7950574332212437,0,0.06795570168557383
25,10151,10572,1.0,0,0.0,0,0.08714063352245857,0.7289088125444316,0.7950574332212437,0,0.08714063352245857
26,10151,10572,1.0,0,0.0,0,0.030532691890686352,0.7289088125444316,0.7950574332212437,0,0.030532691890686352
27,10151,10572,1.0,0,0.0,0,0.03291122035545896,0.7289088125444316,0.7950574332212437,0,0.03291122035545896
28,10151,10572,1.0,0,0.0,0,0.15834659061073592,0.7289088125444316,0.7950574332212437,0,0.15834659061073592
29,10151,10572,1.0,0,0.0,0,0.11947494836562748,0.7289088125444316,0.7950574332212437,0,0.11947494836562748
30,10151,10572,1.0,0,0.0,0,0.20423139649919547,0.7289088125444316,0.7950574332212437,0,0.20423139649919547
31,10151,10572,1.0,0,0.0,0,0.1425483532008741,0.7289088125444316,0.7950574332212437,0,0.1425483532008741
