row_id,receiver_pseudo,sender_pseudo,dt,obu_anom,obu_risk,rsu_anom,rsu_score,trust_sender,trust_pair,fused_anom,fused_risk
0,10870,10990,1e-06,1,0.6666666666666666,0,0.09482780113411896,0.5,0.5,1,0.6666666666666666
1,10870,10990,1.0,0,0.0,0,0.0023329352294189534,0.5,0.5,0,0.0023329352294189534
2,10870,10990,1e-06,1,0.6666666666666666,0,0.08982514534883719,0.5,0.5,1,0.6666666666666666
3,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
4,10870,10990,1e-06,1,0.6666666666666666,0,0.1045363767155143,0.5,0.5,1,0.6666666666666666
5,10870,10990,1.0,0,0.0,0,0.0023329352294189534,0.5,0.5,0,0.0023329352294189534
6,10870,10990,1e-06,1,0.6666666666666666,0,0.10238343023255815,0.5,0.5,1,0.6666666666666666
7,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
8,10870,10990,1e-06,1,0.6666666666666666,0,0.10738343023255816,0.5,0.5,1,0.6666666666666666
9,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
10,10870,10990,1e-06,1,0.6666666666666666,0,0.10994171511627908,0.5,0.5,1,0.6666666666666666
11,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
12,10870,10990,1e-06,1,0.6666666666666666,0,0.10494171511627907,0.5,0.5,1,0.6666666666666666
13,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
14,10870,10990,1e-06,1,0.6666666666666666,0,0.10994171511627908,0.5,0.5,1,0.6666666666666666
15,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
16,10870,10990,1e-06,1,0.6666666666666666,0,0.08488343023255815,0.5,0.5,1,0.6666666666666666
17,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
18,10870,10990,1e-06,1,0.6666666666666666,0,0.08226951625039802,0.5,0.5,1,0.6666666666666666
19,10870,10990,1.0,0,0.0,0,0.0024417151162790694,0.5,0.5,0,0.0024417151162790694
20,10870,10990,1e-06,1,0.6666666666666666,0,0.13488343023255817,0.5,0.5,1,0.6666666666666666
21,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
22,10870,10990,1e-06,1,0.6666666666666666,0,0.15976686046511632,0.5,0.5,1,0.6666666666666666
23,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
24,10870,10990,1e-06,1,0.6666666666666666,0,0.13994171511627906,0.5,0.5,1,0.6666666666666666
25,10870,10990,1.0,0,0.0,0,0.0,0.5,0.5,0,0.0
26,10870,10990,1e-06,1,0.6666666666666666,0,0.15482514534883723,0.5,0.5,1,0.6666666666666666
27,10870,10990,1.0,0,0.0,0,0.004774650345698022,0.5,0.5,0,0.004774650345698022
28,10870,10990,1e-06,1,0.6666666666666666,0,0.13448853749765688,0.5,0.5,1,0.6666666666666666
29,10870,10990,1.0,0,0.0,0,0.004774650345698022,0.5,0.5,0,0.004774650345698022
30,10870,10990,1e-06,1,0.6666666666666666,0,0.17943273092395423,0.5,0.5,1,0.6666666666666666
31,10870,10990,1.0,0,0.0,0,0.004774650345698022,0.5,0.5,0,0.004774650345698022
32,10870,10990,1e-06,1,0.6666666666666666,0,0.08198588171237513,0.5,0.5,1,0.6666666666666666
33,10870,10990,1.0,0,0.0,0,0.0048278011341189656,0.5,0.5,0,0.0048278011341189656
34,10870,10990,1e-06,1,0.6666666666666666,0,0.051162816871644035,0.5,0.5,1,0.6666666666666666
35,10870,10990,1.0,0,0.0,0,0.009602451479816988,0.5,0.5,0,0.009602451479816988
36,10870,10990,1e-06,1,0.6666666666666666,0,0.05357703793622477,0.5,0.5,1,0.6666666666666666
37,10870,10990,1.0,0,0.0,0,0.012102451479816988,0.5,0.5,0,0.012102451479816988
38,10870,10990,1e-06,1,0.6666666666666666,0,0.056018753052503846,0.5,0.5,1,0.6666666666666666
39,10870,10990,1.0,0,0.0,0,0.009602451479816988,0.5,0.5,0,0.009602451479816988
40,10870,10990,1e-06,1,0.6666666666666666,0,0.07596825804936466,0.5,0.5,1,0.6666666666666666
41,10870,10990,1.0,0,0.0,0,0.009602451479816988,0.5,0.5,0,0.009602451479816988
42,10870,10990,1e-06,1,0.6666666666666666,0,0.03141630157268686,0.5,0.5,1,0.6666666666666666
43,10870,10990,1.0,0,0.0,0,0.01437710182551501,0.5,0.5,0,0.01437710182551501
44,10870,10990,1e-06,1,0.6666666666666666,0,0.028916301572686858,0.5,0.5,1,0.6666666666666666
